accepted,author,kingdom,family,name,rank,snippet,url,fqId,images,source,authors,publishingAuthor,authorTeam,genus,species,citationType,distribution,hybrid,hybridGenus,inPowo,linkedPublication,publication,publicationYear,publicationYearNote,referenceCollation,publicationId,recordType,reference,suppressed,topCopy,version,id,wfoId,hasNomenclaturalNotes,hasExternalLinks,hasTypeData,hasOriginalData,hasLinks,bhlLink,collectionNumber,collectorTeam,pageAsText,typeLocations,remarks,referenceRemarks,collectionDate1,locality,typeCoordinates,originalRemarks,bibliographicReference,typeChosenBy,typeRemarks,nameStatus,nameStatusType,originalTaxonDistribution,typeNote,bibliographicTypeInfo,typeName,collectionDate2,originalBasionymAuthorTeam,originalHybridParentage,basionymAuthorStr,otherLinks,nameStatusBotCode,basionymStr,basionymId
TRUE,Kiaersk.,Plantae,Myrtaceae,Eugenia villae-novae,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:596332-1,urn:lsid:ipni.org:names:596332-1,,POWO,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,(Mattos) Mattos,Plantae,Myrtaceae,Plinia spirito-sanctensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:1004314-1,urn:lsid:ipni.org:names:1004314-1,,POWO,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,(Hoehne) F.Barros & L.R.S.Guim.,Plantae,Orchidaceae,Acianthera per-dusenii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77114882-1,urn:lsid:ipni.org:names:77114882-1,,POWO,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,U.L.C.Ferreira & R.M.C.Filho,Plantae,Orchidaceae,Catasetum × santo-antoniense,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77195725-1,urn:lsid:ipni.org:names:77195725-1,,POWO,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,Chiron & V.P.Castro,Plantae,Orchidaceae,Bulbophyllum uhl-gabrielianum,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77098217-1,urn:lsid:ipni.org:names:77098217-1,,POWO,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,(Pabst) J.M.H.Shaw,Plantae,Orchidaceae,Cattleya × espirito-santensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77165706-1,urn:lsid:ipni.org:names:77165706-1,,POWO,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,(Pabst) Van den Berg,Plantae,Orchidaceae,Cattleya × gerhard-santosii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77114817-1,urn:lsid:ipni.org:names:77114817-1,,POWO,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,Pabst,Plantae,Orchidaceae,Epidendrum welsii-windischii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:92347-2,urn:lsid:ipni.org:names:92347-2,,POWO,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,Pabst,Plantae,Orchidaceae,Maxillaria spiritu-sanctensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:155294-2,urn:lsid:ipni.org:names:155294-2,,POWO,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,Brandbyge,Plantae,Polygonaceae,Triplaris mato-grossensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:286410-2,urn:lsid:ipni.org:names:286410-2,,POWO,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,Szyszyl. ex Beck,Plantae,Xyridaceae,Xyris augusto-coburgi,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:871343-1,urn:lsid:ipni.org:names:871343-1,,POWO,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Acanthaceae,Ruellia glanduloso-notata,spec.,NA,/n/224131-2,urn:lsid:ipni.org:names:224131-2,,IPNI,Lindau,Lindau,,Ruellia,glanduloso-notata,tax. nov.,Brazil (Southern America),FALSE,FALSE,FALSE,,Bull. Herb. Boissier,1905,NA,"ser. 2, 5: 367",573-2,citation,"Bull. Herb. Boissier ser. 2, 5: 367. 1905 ",FALSE,TRUE,1.1.2.1,224131-2,wfo-0000401937,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Amaranthaceae,Hebanthe philippo-coburgii,spec.,NA,/n/118168-2,urn:lsid:ipni.org:names:118168-2,,IPNI,Zahlbr. in Wawra,Zahlbr. in Wawra,,Hebanthe,philippo-coburgii,tax. nov.,Brazil (Southern America),FALSE,FALSE,TRUE,,Itin. Princ. S. Coburgi,1888,NA,"2: 57, pl. 10",14558-2,citation,"Itin. Princ. S. Coburgi 2: 57, pl. 10. 1888 ",FALSE,TRUE,1.5,118168-2,NA,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Annonaceae,Annona sanctae-crusis,spec.,NA,/n/14344-2,urn:lsid:ipni.org:names:14344-2,,IPNI,S.Moore,S.Moore,,Annona,sanctae-crusis,tax. nov.,Brazil (Southern America),FALSE,FALSE,FALSE,,"Trans. Linn. Soc. London, Bot.",1895,NA,"ser. 2, 4: 305",1084-2,citation,"Trans. Linn. Soc. London, Bot. ser. 2, 4: 305. 1895 ",FALSE,TRUE,1.2,14344-2,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,As Anona,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Araliaceae,Panax longe-petiolatus,spec.,NA,/n/91497-1,urn:lsid:ipni.org:names:91497-1,,IPNI,Pohl ex DC.,Pohl ex DC.,,Panax,longe-petiolatus,tax. nov.,Brazil (Southern America),FALSE,FALSE,TRUE,,Prodr. [A. P. de Candolle],1830,late Sep 1830,4: 253,1051-2,citation,Prodr. [A. P. de Candolle] 4: 253. 1830 [late Sep 1830] (as longe-petiolatum),FALSE,TRUE,1.1.2.2.1.2.2.1.1.1,91497-1,wfo-0000263638,TRUE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1830&rft.spage=253&rft.volume=4&rft_id=http://www.biodiversitylibrary.org/bibliography/286&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,"“longe” is an adverb (not an adjective); in the epithet longe-petiolatus (= longly petioled), the two words can stand independently, and the hyphen is permitted",(as longe-petiolatum),NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Arecaceae,Amylocarpus maraya-y,spec.,NA,/n/12131-2,urn:lsid:ipni.org:names:12131-2,,IPNI,Barb.Rodr.,Barb.Rodr.,,Amylocarpus,maraya-y,tax. nov.,Brazil (Southern America),FALSE,FALSE,TRUE,,Contr. Jard. Bot. Rio de Janeiro,1902,NA,3: 72,3500-2,citation,Contr. Jard. Bot. Rio de Janeiro 3: 72. 1902 ,FALSE,TRUE,1.3,12131-2,wfo-0000967658,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1902&rft.spage=72&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/68943&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Aristolochiaceae,Aristolochia decursive-bracteata,spec.,NA,/n/20007-2,urn:lsid:ipni.org:names:20007-2,,IPNI,Hoehne,Hoehne,,Aristolochia,decursive-bracteata,tax. nov.,"Minas Gerais (Brazil, Southern America)",FALSE,FALSE,TRUE,,Arq. Bot. Estado Sao Paulo,1942,NA,"n. ser. form. maior, 1: 91, tab. 94",850-2,citation,"Arq. Bot. Estado Sao Paulo n. ser. form. maior, 1: 91, tab. 94. 1942 ",FALSE,TRUE,1.2,20007-2,wfo-0000547730,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Aristolochiaceae,Aristolochia lanceolato-lorata,spec.,NA,/n/19513-2,urn:lsid:ipni.org:names:19513-2,,IPNI,S.Moore,S.Moore,,Aristolochia,lanceolato-lorata,tax. nov.,Brazil (Southern America),FALSE,FALSE,TRUE,,J. Bot.,1915,NA,53: 5,678-2,citation,J. Bot. 53: 5. 1915 ,FALSE,TRUE,1.3,19513-2,wfo-0000547959,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/34838283&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,34838283,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Asteraceae,Chuquiraga unguis-cati,spec.,NA,/n/58333-2,urn:lsid:ipni.org:names:58333-2,,IPNI,Ces.,Ces.,,Chuquiraga,unguis-cati,tax. nov.,"Bahia (Brazil, Southern America)",FALSE,FALSE,TRUE,,Atti Accad. Sci. Fis.,1873,NA,5: 11,5768-2,citation,Atti Accad. Sci. Fis. 5: 11. 1873 ,FALSE,TRUE,1.5,58333-2,wfo-0000065375,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,Type data: A Bahia blanca ... Phil. exs. No. 942,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Asteraceae,Lychnophora mello-barretoi,spec.,NA,/n/146422-2,urn:lsid:ipni.org:names:146422-2,,IPNI,G.M.Barroso,G.M.Barroso,,Lychnophora,mello-barretoi,tax. nov.,"Minas Gerais (Brazil, Southern America)",FALSE,FALSE,TRUE,,Arch. Jard. Bot. Rio de Janeiro,1956,NA,"14: 261, tab. 4",848-2,citation,"Arch. Jard. Bot. Rio de Janeiro 14: 261, tab. 4. 1956 , as 'Lichnophora mello-barretoi'",FALSE,TRUE,1.4,146422-2,wfo-0000061249,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,as 'Lichnophora mello-barretoi',NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Begoniaceae,Begonia campos-portoana,spec.,NA,/n/30445-2,urn:lsid:ipni.org:names:30445-2,,IPNI,Brade,Brade,,Begonia,campos-portoana,tax. nov.,"Santa Catarina (Brazil, Southern America)",FALSE,FALSE,TRUE,,Arch. Jard. Bot. Rio de Janeiro,1954,NA,"13: 85, tab. 9.",848-2,citation,"Arch. Jard. Bot. Rio de Janeiro 13: 85, tab. 9. 1954 ",FALSE,TRUE,1.3,30445-2,wfo-0000823583,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Begoniaceae,Begonia fulvo-setulosa,spec.,NA,/n/30578-2,urn:lsid:ipni.org:names:30578-2,,IPNI,Brade,Brade,,Begonia,fulvo-setulosa,tax. nov.,"Sao Paulo (Brazil, Southern America)",FALSE,FALSE,TRUE,,Arq. Serv. Florest.,1944,NA,"2, no. 1: 22, tab. 3",8356-2,citation,"Arq. Serv. Florest. 2, no. 1: 22, tab. 3. 1944 ",FALSE,TRUE,1.2,30578-2,NA,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Begoniaceae,Begonia konder-reisiana,spec.,NA,/n/30685-2,urn:lsid:ipni.org:names:30685-2,,IPNI,L.B.Sm. & R.C.Sm.,L.B.Sm. & R.C.Sm.,,Begonia,konder-reisiana,tax. nov.,"Santa Catarina (Brazil, Southern America)",FALSE,FALSE,TRUE,,Fl. Ilustr. Catarin.,1972,NA,"[Bego]: 35, t. 10",2164-2,citation,"Fl. Ilustr. Catarin. [Bego]: 35, t. 10. 1972 ",FALSE,TRUE,1.3,30685-2,NA,FALSE,TRUE,TRUE,FALSE,FALSE,NA,4061,"R.Reitz, R.M.Klein",NA,holotype US,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Begoniaceae,Begonia soli-mutata,spec.,NA,/n/273191-2,urn:lsid:ipni.org:names:273191-2,,IPNI,L.B.Sm. & Wassh.,L.B.Sm. & Wassh.,,Begonia,soli-mutata,tax. nov.,cult. ex Brazil,FALSE,FALSE,TRUE,,Begonian,1990,NA,"57: 217, pl. 1",1815-2,citation,"Begonian 57: 217, pl. 1. 1990 ",FALSE,TRUE,1.4,273191-2,wfo-0000825560,FALSE,TRUE,TRUE,FALSE,FALSE,NA,20,O'Reilly,NA,holotype US,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Bignoniaceae,Anemopaegma roseo-luteum,spec.,NA,/n/13614-2,urn:lsid:ipni.org:names:13614-2,,IPNI,Kraenzl.,Kraenzl.,,Anemopaegma,roseo-luteum,tax. nov.,Brazil (Southern America),FALSE,FALSE,TRUE,,Notizbl. Königl. Bot. Gart. Berlin,1915,NA,6: 373,3558-2,citation,Notizbl. Königl. Bot. Gart. Berlin 6: 373. 1915 ,FALSE,TRUE,1.2,13614-2,wfo-0000781012,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1915&rft.spage=373&rft.volume=6&rft_id=http://www.biodiversitylibrary.org/bibliography/41384&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Bignoniaceae,Bignonia imperatoris-maximilianii,spec.,NA,/n/32895-2,urn:lsid:ipni.org:names:32895-2,,IPNI,Wawra,Wawra,,Bignonia,imperatoris-maximilianii,tax. nov.,Brazil (Southern America),FALSE,FALSE,TRUE,,Bot. Ergebn.,1866,NA,"73, tab. 10",15821-2,citation,"Bot. Ergebn. 73, tab. 10. 1866 ",FALSE,TRUE,1.4,32895-2,wfo-0000780627,FALSE,TRUE,TRUE,FALSE,FALSE,NA,156,"H.Wawra, F.de P.Maly",NA,holotype W,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Bromeliaceae,Ananas genesio-linesii,spec.,NA,/n/12332-2,urn:lsid:ipni.org:names:12332-2,,IPNI,Reitz,Reitz,,Ananas,genesio-linesii,tax. nov.,"Distrito Federal (Brazil, Southern America)",FALSE,FALSE,TRUE,,Bull. Bromeliad Soc.,1968,NA,"18: 109, figs",5109-2,citation,"Bull. Bromeliad Soc. 18: 109, figs. 1968 ",FALSE,TRUE,1.3,12332-2,NA,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Bromeliaceae,Cryptanthus burle-marxii,spec.,NA,/n/983649-1,urn:lsid:ipni.org:names:983649-1,,IPNI,Leme,Leme,,Cryptanthus,burle-marxii,tax. nov.,Brazil Northeast (Pernambuco).,FALSE,FALSE,TRUE,,Cryptanthus Soc. J.,1990,1990,5(1): 12 (1990),NA,citation,Cryptanthus Soc. J. 5(1): 12 (1990). ,FALSE,TRUE,1.1.2.1.1.3,983649-1,wfo-0000364883,FALSE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,Brazil Northeast (Pernambuco).,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Bromeliaceae,Cryptanthus roberto-kautskyi,spec.,NA,/n/983820-1,urn:lsid:ipni.org:names:983820-1,,IPNI,Leme,Leme,,Cryptanthus,roberto-kautskyi,tax. nov.,Brazil Southeast (Espírito Santo).,FALSE,FALSE,TRUE,,Cryptanthus Soc. J.,1991,1991,6(3): 12 (1991),NA,citation,Cryptanthus Soc. J. 6(3): 12 (1991). ,FALSE,TRUE,1.1.2.1.1.3,983820-1,wfo-0000365076,FALSE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,Brazil Southeast (Espírito Santo).,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,Bromeliaceae,Dyckia burle-marxii,spec.,NA,/n/86216-2,urn:lsid:ipni.org:names:86216-2,,IPNI,L.B.Sm. & Read,L.B.Sm. & Read,,Dyckia,burle-marxii,tax. nov.,Brazil (Southern America),FALSE,FALSE,TRUE,,Phytologia,1977,NA,38: 137 (-138),1034-2,citation,Phytologia 38: 137 (-138). 1977 ,FALSE,TRUE,1.4,86216-2,wfo-0000400222,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1977&rft.spage=137&rft.volume=38&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,s. n,R.Burle-Marx,NA,holotype HB,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
